"Yr","Mo","Day","Date","Hr","WindSpeed","Temperature"
2018,11,19,"2018_11_19",20,"7.2","1.2"
2018,11,19,"2018_11_19",21,"6.1","1.3"
2018,11,19,"2018_11_19",22,"4.6","1.5"
2018,11,19,"2018_11_19",23,"4.1","1.4"
2018,11,19,"2018_11_19",3,"3.6","1.4"
2018,11,19,"2018_11_19",4,"5.1","0.6"
2018,11,19,"2018_11_19",5,"2","-0.3"
2018,11,19,"2018_11_19",6,"1","-0.6"
2018,11,19,"2018_11_19",7,"3.6","-0.9"
2018,11,19,"2018_11_19",8,"1","-0.6"
2018,11,19,"2018_11_19",9,"3","-0.9"
2018,11,2,"2018_11_02",0,"1","-0.5"
2018,11,2,"2018_11_02",1,"1.5","0.7"
2018,11,2,"2018_11_02",10,"3.6","1.1"
2018,11,2,"2018_11_02",11,"6.1","2.1"
2018,11,2,"2018_11_02",12,"5.6","2.6"
2018,11,2,"2018_11_02",13,"6.1","3.1"
2018,11,2,"2018_11_02",14,"2.5","3.3"
2018,11,2,"2018_11_02",15,"4.6","4"
2018,11,2,"2018_11_02",16,"3.6","3.8"
2018,11,2,"2018_11_02",17,"6.6","3"
2018,11,2,"2018_11_02",18,"4.6","1.8"
2018,11,2,"2018_11_02",19,"6.1","1.2"
2018,11,2,"2018_11_02",2,"1","-0.3"
2018,11,2,"2018_11_02",20,"4.1","3.7"
2018,11,2,"2018_11_02",21,"4.1","2.7"
2018,11,2,"2018_11_02",22,"3.6","3.1"
2018,11,2,"2018_11_02",23,"5.6","1"
2018,11,2,"2018_11_02",3,"2.5","0.1"
2018,11,2,"2018_11_02",4,"2","0.2"
2018,11,2,"2018_11_02",5,"2","0.2"
2018,11,2,"2018_11_02",6,"1.5","0.2"
2018,11,2,"2018_11_02",7,"2","0.2"
2018,11,2,"2018_11_02",8,"1","0"
2018,11,2,"2018_11_02",9,"3","0.6"
2018,11,20,"2018_11_20",0,"2","1.6"
2018,11,20,"2018_11_20",1,"3.6","2.4"
2018,11,20,"2018_11_20",10,"3.6","2.7"
2018,11,20,"2018_11_20",11,"7.2","2.9"
2018,11,20,"2018_11_20",12,"2.5","3.2"
2018,11,20,"2018_11_20",13,"2.5","2.9"
2018,11,20,"2018_11_20",14,"3","2.8"
2018,11,20,"2018_11_20",15,"3.6","2.5"
2018,11,20,"2018_11_20",16,"3","2.5"
2018,11,20,"2018_11_20",17,"3","2.7"
2018,11,20,"2018_11_20",18,"4.1","3"
2018,11,20,"2018_11_20",19,"3","3"
2018,11,20,"2018_11_20",2,"2","1.4"
2018,11,20,"2018_11_20",20,"8.2","2.9"
2018,11,20,"2018_11_20",21,"12.3","2.2"
2018,11,20,"2018_11_20",22,"11.3","2.1"
2018,11,20,"2018_11_20",23,"11.3","2"
2018,11,20,"2018_11_20",3,"2","0.8"
2018,11,20,"2018_11_20",4,"2","0.9"
2018,11,20,"2018_11_20",5,"2","1.2"
2018,11,20,"2018_11_20",6,"3","1.4"
2018,11,20,"2018_11_20",7,"6.1","1.9"
2018,11,20,"2018_11_20",8,"3","2.5"
2018,11,20,"2018_11_20",9,"9.2","2.5"
2018,11,21,"2018_11_21",0,"5.6","3.1"
2018,11,21,"2018_11_21",1,"3.6","3.6"
2018,11,21,"2018_11_21",10,"7.2","4"
2018,11,21,"2018_11_21",11,"2","3.4"
2018,11,21,"2018_11_21",12,"2.5","2.9"
2018,11,21,"2018_11_21",13,"2","2.6"
2018,11,21,"2018_11_21",14,"3","2.6"
2018,11,21,"2018_11_21",15,"7.2","2.3"
2018,11,21,"2018_11_21",16,"6.1","2.2"
2018,11,21,"2018_11_21",17,"4.1","2.1"
2018,11,21,"2018_11_21",18,"3","2.2"
2018,11,21,"2018_11_21",19,"4.6","2.9"
2018,11,21,"2018_11_21",2,"2.5","3.5"
2018,11,21,"2018_11_21",20,"9.7","3.1"
2018,11,21,"2018_11_21",21,"12.3","3"
2018,11,21,"2018_11_21",22,"3.6","3.1"
2018,11,21,"2018_11_21",23,"4.1","3.3"
2018,11,21,"2018_11_21",3,"3.6","3.6"
2018,11,21,"2018_11_21",4,"8.2","3.6"
2018,11,21,"2018_11_21",5,"6.6","3.1"
2018,11,21,"2018_11_21",6,"8.2","2.7"
2018,11,21,"2018_11_21",7,"7.7","2.5"
2018,11,21,"2018_11_21",8,"3.6","3.3"
2018,11,21,"2018_11_21",9,"7.2","3.4"
2018,11,22,"2018_11_22",0,"3.6","3.2"
2018,11,22,"2018_11_22",1,"2.5","3.2"
2018,11,22,"2018_11_22",10,"6.6","1.5"
2018,11,22,"2018_11_22",11,"7.7","1.9"
2018,11,22,"2018_11_22",12,"6.6","2.4"
2018,11,22,"2018_11_22",13,"7.2","2.2"
2018,11,22,"2018_11_22",14,"6.1","2.4"
2018,11,22,"2018_11_22",15,"5.6","2.9"
2018,11,22,"2018_11_22",16,"3","4"
2018,11,22,"2018_11_22",17,"2.5","3.8"
2018,11,22,"2018_11_22",18,"3","3.5"
2018,11,22,"2018_11_22",2,"10.8","2"
2018,11,22,"2018_11_22",20,"6.6","2.6"
2018,11,22,"2018_11_22",21,"6.1","2.4"
2018,11,22,"2018_11_22",22,"4.6","1.9"
2018,11,22,"2018_11_22",23,"3.6","1.6"
2018,11,22,"2018_11_22",3,"10.2","1.5"
2018,11,22,"2018_11_22",4,"9.7","1.6"
2018,11,22,"2018_11_22",5,"8.2","1.7"
2018,11,22,"2018_11_22",6,"8.7","1.5"
2018,11,22,"2018_11_22",7,"9.2","1.3"
2018,11,22,"2018_11_22",8,"8.2","1"
2018,11,22,"2018_11_22",9,"6.6","1.2"
2018,11,23,"2018_11_23",0,"3.6","1.3"
2018,11,23,"2018_11_23",1,"3.6","1.3"
2018,11,23,"2018_11_23",10,"7.2","1.5"
2018,11,23,"2018_11_23",11,"6.1","1.9"
2018,11,23,"2018_11_23",12,"6.6","2.3"
2018,11,23,"2018_11_23",13,"9.2","2.4"
2018,11,23,"2018_11_23",14,"7.7","3"
2018,11,23,"2018_11_23",15,"6.6","3.4"
2018,11,23,"2018_11_23",16,"6.1","3.4"
2018,11,23,"2018_11_23",17,"6.1","4.2"
2018,11,23,"2018_11_23",18,"3","3.9"
2018,11,23,"2018_11_23",19,"2","4.1"
2018,11,23,"2018_11_23",2,"4.1","1.3"
2018,11,23,"2018_11_23",20,"2.5","3.5"
2018,11,23,"2018_11_23",21,"2.5","2.7"
2018,11,23,"2018_11_23",22,"3","2.6"
2018,11,23,"2018_11_23",23,"3","2.7"
2018,11,23,"2018_11_23",3,"5.1","1.2"
2018,11,23,"2018_11_23",4,"6.1","1.1"
2018,11,23,"2018_11_23",5,"5.6","1"
2018,11,23,"2018_11_23",6,"7.2","1.1"
2018,11,23,"2018_11_23",7,"6.6","1.1"
2018,11,23,"2018_11_23",8,"7.2","1.3"
2018,11,23,"2018_11_23",9,"6.1","1.7"
2018,11,24,"2018_11_24",0,"2.5","2.9"
2018,11,24,"2018_11_24",1,"4.1","3.2"
2018,11,24,"2018_11_24",10,"2","3.1"
2018,11,24,"2018_11_24",11,"2","3"
2018,11,24,"2018_11_24",12,"1.5","3"
2018,11,24,"2018_11_24",13,"2","3.1"
2018,11,24,"2018_11_24",14,"2.5","3.1"
2018,11,24,"2018_11_24",15,"2","3.4"
2018,11,24,"2018_11_24",16,"2","3.4"
2018,11,24,"2018_11_24",17,"1.5","3.5"
2018,11,24,"2018_11_24",18,"2","3.5"
2018,11,24,"2018_11_24",19,"1.5","3.5"
2018,11,24,"2018_11_24",2,"3","3.4"
2018,11,24,"2018_11_24",20,"1","3.4"
2018,11,24,"2018_11_24",21,"2","3.3"
2018,11,24,"2018_11_24",22,"2.5","3.5"
2018,11,24,"2018_11_24",23,"2","3.5"
2018,11,24,"2018_11_24",3,"2.5","3.5"
2018,11,24,"2018_11_24",4,"3.6","3.8"
2018,11,24,"2018_11_24",5,"3","3.8"
2018,11,24,"2018_11_24",6,"3.6","4"
2018,11,24,"2018_11_24",7,"3.6","3.8"
2018,11,24,"2018_11_24",8,"3.6","3.4"
2018,11,24,"2018_11_24",9,"2","3.2"
2018,11,25,"2018_11_25",0,"2.5","3.5"
2018,11,25,"2018_11_25",1,"2","3.3"
2018,11,25,"2018_11_25",10,"3","3.8"
2018,11,25,"2018_11_25",11,"3","3.6"
2018,11,25,"2018_11_25",12,"3","3.7"
2018,11,25,"2018_11_25",13,"4.1","4.4"
2018,11,25,"2018_11_25",14,"3.6","4.4"
2018,11,25,"2018_11_25",15,"4.1","4.7"
2018,11,25,"2018_11_25",16,"4.1","5"
2018,11,25,"2018_11_25",17,"5.1","5.2"
2018,11,25,"2018_11_25",18,"4.1","4.3"
2018,11,25,"2018_11_25",19,"3","4.3"
2018,11,25,"2018_11_25",2,"2","3.4"
2018,11,25,"2018_11_25",20,"3","4.2"
2018,11,25,"2018_11_25",21,"3","3.7"
2018,11,25,"2018_11_25",22,"2","3.6"
2018,11,25,"2018_11_25",23,"4.1","3.6"
2018,11,25,"2018_11_25",3,"2","3.4"
2018,11,25,"2018_11_25",4,"2","3.2"
2018,11,25,"2018_11_25",5,"1.5","3.3"
2018,11,25,"2018_11_25",6,"0.5","3.1"
2018,11,25,"2018_11_25",7,"2","3.4"
2018,11,25,"2018_11_25",8,"2.5","3.6"
2018,11,25,"2018_11_25",9,"3","3.7"
2018,11,26,"2018_11_26",0,"4.6","3.4"
2018,11,26,"2018_11_26",1,"5.6","3.2"
2018,11,26,"2018_11_26",10,"5.1","2"
2018,11,26,"2018_11_26",11,"5.6","2.3"
2018,11,26,"2018_11_26",12,"5.1","2.4"
2018,11,26,"2018_11_26",13,"6.6","2.2"
2018,11,26,"2018_11_26",14,"8.2","1.9"
2018,11,26,"2018_11_26",15,"8.2","1.9"
2018,11,26,"2018_11_26",17,"10.8","1.9"
2018,11,26,"2018_11_26",18,"10.8","1.8"
2018,11,26,"2018_11_26",19,"8.7","1.9"
2018,11,26,"2018_11_26",2,"4.1","3.7"
2018,11,26,"2018_11_26",20,"8.2","2.2"
2018,11,26,"2018_11_26",21,"7.7","2.1"
2018,11,26,"2018_11_26",22,"5.6","2.6"
2018,11,26,"2018_11_26",23,"3","2.6"
2018,11,26,"2018_11_26",3,"4.1","3.5"
2018,11,26,"2018_11_26",4,"5.1","4"
2018,11,26,"2018_11_26",5,"3","4"
2018,11,26,"2018_11_26",6,"0.5","3.3"
2018,11,26,"2018_11_26",7,"0.5","3.3"
2018,11,26,"2018_11_26",8,"2.5","3.9"
2018,11,26,"2018_11_26",9,"4.6","2.3"
2018,11,27,"2018_11_27",0,"3","2.6"
2018,11,27,"2018_11_27",1,"3.6","3.1"
2018,11,27,"2018_11_27",10,"5.1","2.9"
2018,11,27,"2018_11_27",11,"10.8","2.4"
2018,11,27,"2018_11_27",12,"11.8","2.7"
2018,11,27,"2018_11_27",13,"13.3","2.8"
2018,11,27,"2018_11_27",14,"11.3","3.1"
2018,11,27,"2018_11_27",15,"7.7","3.3"
2018,11,27,"2018_11_27",16,"3.6","4.3"
2018,11,27,"2018_11_27",17,"4.1","4.2"
2018,11,27,"2018_11_27",18,"5.1","3.4"
2018,11,27,"2018_11_27",19,"3.6","2.6"
2018,11,27,"2018_11_27",2,"9.7","3.8"
2018,11,27,"2018_11_27",20,"12.8","1.9"
2018,11,27,"2018_11_27",21,"12.3","2.3"
2018,11,27,"2018_11_27",22,"13.3","2.5"
2018,11,27,"2018_11_27",23,"12.8","2.3"
2018,11,27,"2018_11_27",3,"10.2","3"
2018,11,27,"2018_11_27",4,"10.2","2.8"
2018,11,27,"2018_11_27",5,"3.6","3.4"
2018,11,27,"2018_11_27",6,"8.2","3.3"
2018,11,27,"2018_11_27",7,"9.2","3.3"
2018,11,27,"2018_11_27",8,"7.2","3"
2018,11,27,"2018_11_27",9,"10.2","2.5"
2018,11,28,"2018_11_28",0,"10.8","2.1"
2018,11,28,"2018_11_28",1,"7.7","2.3"
2018,11,28,"2018_11_28",10,"8.2","2.1"
2018,11,28,"2018_11_28",11,"11.3","2.2"
2018,11,28,"2018_11_28",12,"8.7","2.2"
2018,11,28,"2018_11_28",13,"7.7","2.2"
2018,11,28,"2018_11_28",14,"9.7","2.5"
2018,11,28,"2018_11_28",15,"10.2","2.6"
2018,11,28,"2018_11_28",16,"11.3","2.5"
2018,11,28,"2018_11_28",17,"6.1","1.2"
2018,11,28,"2018_11_28",18,"6.6","1.1"
2018,11,28,"2018_11_28",19,"6.6","1.8"
2018,11,28,"2018_11_28",2,"7.7","1.9"
2018,11,28,"2018_11_28",20,"6.6","1.8"
2018,11,28,"2018_11_28",21,"7.7","2"
2018,11,28,"2018_11_28",22,"6.6","1.5"
2018,11,28,"2018_11_28",23,"6.1","1.3"
2018,11,28,"2018_11_28",3,"4.6","0.5"
2018,11,28,"2018_11_28",4,"2","1.3"
2018,11,28,"2018_11_28",5,"3.6","3.5"
2018,11,28,"2018_11_28",6,"9.2","3.3"
2018,11,28,"2018_11_28",7,"9.7","2.9"
2018,11,28,"2018_11_28",9,"9.7","2.3"
2018,11,29,"2018_11_29",0,"5.6","1.3"
2018,11,29,"2018_11_29",1,"6.1","1.3"
2018,11,29,"2018_11_29",10,"7.7","1.7"
2018,11,29,"2018_11_29",11,"7.2","1.9"
2018,11,29,"2018_11_29",12,"5.6","2"
2018,11,29,"2018_11_29",13,"5.6","2.4"
2018,11,29,"2018_11_29",14,"5.6","2.4"
2018,11,29,"2018_11_29",15,"5.1","2.4"
2018,11,29,"2018_11_29",16,"4.1","2"
2018,11,29,"2018_11_29",17,"3","2.2"
2018,11,29,"2018_11_29",18,"3","2"
2018,11,29,"2018_11_29",19,"4.1","2.2"
2018,11,29,"2018_11_29",2,"6.1","1.2"
2018,11,29,"2018_11_29",20,"5.1","2.3"
2018,11,29,"2018_11_29",21,"6.1","2.3"
2018,11,29,"2018_11_29",22,"5.6","2.3"
2018,11,29,"2018_11_29",23,"4.6","2.3"
2018,11,29,"2018_11_29",3,"6.1","1.2"
2018,11,29,"2018_11_29",5,"6.6","1"
2018,11,29,"2018_11_29",6,"6.1","1"
2018,11,29,"2018_11_29",7,"6.6","1"
2018,11,29,"2018_11_29",8,"6.1","1"
2018,11,29,"2018_11_29",9,"7.2","1.1"
2018,11,3,"2018_11_03",0,"5.6","0.9"
2018,11,3,"2018_11_03",1,"4.1","1.2"
2018,11,3,"2018_11_03",10,"3.6","1.8"
2018,11,3,"2018_11_03",11,"1.5","2.2"
2018,11,3,"2018_11_03",12,"1","3.1"
2018,11,3,"2018_11_03",13,"2","3.7"
2018,11,3,"2018_11_03",14,"2","3.2"
2018,11,3,"2018_11_03",15,"1.5","3.1"
2018,11,3,"2018_11_03",16,"2.5","3.1"
2018,11,3,"2018_11_03",17,"3.6","2.5"
2018,11,3,"2018_11_03",18,"2","2.4"
2018,11,3,"2018_11_03",19,"3","2"
2018,11,3,"2018_11_03",2,"3.6","1.7"
2018,11,3,"2018_11_03",20,"2.5","1.8"
2018,11,3,"2018_11_03",21,"3","2.3"
2018,11,3,"2018_11_03",22,"2","2.3"
2018,11,3,"2018_11_03",23,"3.6","1.6"
2018,11,3,"2018_11_03",3,"5.1","1.5"
2018,11,3,"2018_11_03",4,"3.6","1.5"
2018,11,3,"2018_11_03",5,"3.6","1"
2018,11,3,"2018_11_03",6,"1.5","0.6"
2018,11,3,"2018_11_03",7,"1","0.6"
2018,11,3,"2018_11_03",8,"0.5","0.7"
2018,11,3,"2018_11_03",9,"0.5","0.9"
2018,11,30,"2018_11_30",0,"4.1","2.3"
2018,11,30,"2018_11_30",1,"4.1","2.3"
2018,11,30,"2018_11_30",10,"2","1"
2018,11,30,"2018_11_30",11,"4.1","1.3"
2018,11,30,"2018_11_30",12,"4.1","1.6"
2018,11,30,"2018_11_30",13,"1","2.7"
2018,11,30,"2018_11_30",14,"2","2.7"
2018,11,30,"2018_11_30",15,"1","3"
2018,11,30,"2018_11_30",16,"1.5","3.1"
2018,11,30,"2018_11_30",17,"2","3.6"
2018,11,30,"2018_11_30",18,"2.5","3.8"
2018,11,30,"2018_11_30",19,"4.1","3.9"
2018,11,30,"2018_11_30",2,"1.5","2.3"
2018,11,30,"2018_11_30",20,"5.6","3.5"
2018,11,30,"2018_11_30",21,"6.6","4"
2018,11,30,"2018_11_30",22,"5.6","3.9"
2018,11,30,"2018_11_30",23,"5.6","4.2"
2018,11,30,"2018_11_30",3,"4.1","2.6"
2018,11,30,"2018_11_30",4,"4.1","2.2"
2018,11,30,"2018_11_30",5,"4.1","2.5"
2018,11,30,"2018_11_30",6,"2","1.3"
2018,11,30,"2018_11_30",7,"3","0.6"
2018,11,30,"2018_11_30",8,"1","0.5"
2018,11,30,"2018_11_30",9,"2","0.8"
2018,11,4,"2018_11_04",0,"2.5","1.6"
2018,11,4,"2018_11_04",1,"2.5","1.4"
2018,11,4,"2018_11_04",10,"1.5","1.2"
2018,11,4,"2018_11_04",11,"1.5","1.4"
2018,11,4,"2018_11_04",12,"1.5","1.6"
2018,11,4,"2018_11_04",13,"2","1.5"
2018,11,4,"2018_11_04",14,"2","1.9"
2018,11,4,"2018_11_04",15,"1","2.2"
2018,11,4,"2018_11_04",16,"1","3.5"
2018,11,4,"2018_11_04",17,"1","3.7"
2018,11,4,"2018_11_04",18,"2.5","2.9"
2018,11,4,"2018_11_04",19,"1.5","2.8"
2018,11,4,"2018_11_04",2,"3","1.4"
2018,11,4,"2018_11_04",20,"3","2.2"
2018,11,4,"2018_11_04",21,"1.5","1"
2018,11,4,"2018_11_04",22,"0.5","0.4"
2018,11,4,"2018_11_04",23,"1.5","0"
2018,11,4,"2018_11_04",3,"1","1.5"
2018,11,4,"2018_11_04",4,"3","1.3"
2018,11,4,"2018_11_04",5,"2","1.3"
2018,11,4,"2018_11_04",6,"2","1.3"
2018,11,4,"2018_11_04",7,"2","1.2"
2018,11,4,"2018_11_04",8,"3.6","1.1"
2018,11,4,"2018_11_04",9,"2","1.2"
2018,11,5,"2018_11_05",0,"0.5","-0.3"
2018,11,5,"2018_11_05",1,"0.5","-0.4"
2018,11,5,"2018_11_05",10,"1.5","1.7"
2018,11,5,"2018_11_05",11,"1","2"
2018,11,5,"2018_11_05",12,"1","2.4"
2018,11,5,"2018_11_05",13,"2.5","2.7"
2018,11,5,"2018_11_05",14,"4.6","2"
2018,11,5,"2018_11_05",15,"3","1.7"
2018,11,5,"2018_11_05",16,"3","1.6"
2018,11,5,"2018_11_05",17,"4.6","0.9"
2018,11,5,"2018_11_05",18,"5.1","0.7"
2018,11,5,"2018_11_05",19,"3","0.6"
2018,11,5,"2018_11_05",2,"0.5","0.3"
2018,11,5,"2018_11_05",20,"1.5","0.9"
2018,11,5,"2018_11_05",21,"3.6","0.8"
2018,11,5,"2018_11_05",22,"2.5","0.8"
2018,11,5,"2018_11_05",23,"2","0.9"
2018,11,5,"2018_11_05",3,"1","0.7"
2018,11,5,"2018_11_05",4,"3","1.3"
2018,11,5,"2018_11_05",5,"2.5","1.2"
2018,11,5,"2018_11_05",6,"4.1","1.2"
2018,11,5,"2018_11_05",7,"3","1.1"
2018,11,5,"2018_11_05",8,"2","1.3"
2018,11,5,"2018_11_05",9,"1","1.7"
2018,11,6,"2018_11_06",0,"3","0.8"
2018,11,6,"2018_11_06",1,"7.7","0.8"
2018,11,6,"2018_11_06",10,"5.1","0.8"
2018,11,6,"2018_11_06",11,"2","1.1"
2018,11,6,"2018_11_06",12,"1","1.4"
2018,11,6,"2018_11_06",13,"2","1.4"
2018,11,6,"2018_11_06",14,"2.5","1.4"
2018,11,6,"2018_11_06",15,"2.5","1.5"
2018,11,6,"2018_11_06",16,"2.5","1.4"
2018,11,6,"2018_11_06",17,"3","1.3"
2018,11,6,"2018_11_06",18,"7.7","1.2"
2018,11,6,"2018_11_06",19,"7.2","1.3"
2018,11,6,"2018_11_06",2,"3","1"
2018,11,6,"2018_11_06",20,"10.8","1.2"
2018,11,6,"2018_11_06",21,"9.2","1.2"
2018,11,6,"2018_11_06",22,"11.3","0.7"
2018,11,6,"2018_11_06",23,"9.2","0.6"
2018,11,6,"2018_11_06",3,"5.1","0.9"
2018,11,6,"2018_11_06",4,"7.7","0.6"
2018,11,6,"2018_11_06",5,"7.7","0.3"
2018,11,6,"2018_11_06",6,"8.2","0.3"
2018,11,6,"2018_11_06",7,"8.7","0.3"
2018,11,6,"2018_11_06",8,"8.2","0.3"
2018,11,6,"2018_11_06",9,"7.7","0.4"
2018,11,7,"2018_11_07",0,"9.2","0.7"
2018,11,7,"2018_11_07",1,"8.7","0.8"
2018,11,7,"2018_11_07",10,"5.1","1.5"
2018,11,7,"2018_11_07",11,"2","1.5"
2018,11,7,"2018_11_07",12,"1.5","1.6"
2018,11,7,"2018_11_07",13,"2","2"
2018,11,7,"2018_11_07",14,"3","2.4"
2018,11,7,"2018_11_07",15,"2.5","2.1"
2018,11,7,"2018_11_07",16,"2.5","2.5"
2018,11,7,"2018_11_07",17,"2.5","2.6"
2018,11,7,"2018_11_07",18,"3","3.7"
2018,11,7,"2018_11_07",19,"3","3.5"
2018,11,7,"2018_11_07",2,"7.7","0.8"
2018,11,7,"2018_11_07",20,"6.1","3.3"
2018,11,7,"2018_11_07",21,"6.1","2.7"
2018,11,7,"2018_11_07",22,"5.6","2.8"
2018,11,7,"2018_11_07",23,"1.5","2.5"
2018,11,7,"2018_11_07",3,"6.1","0.9"
2018,11,7,"2018_11_07",4,"4.6","0.9"
2018,11,7,"2018_11_07",5,"5.6","1.2"
2018,11,7,"2018_11_07",6,"5.1","1"
2018,11,7,"2018_11_07",7,"5.6","0.8"
2018,11,7,"2018_11_07",8,"6.6","0.6"
2018,11,7,"2018_11_07",9,"4.1","1.6"
2018,11,8,"2018_11_08",0,"5.1","2.6"
2018,11,8,"2018_11_08",1,"2","2.1"
2018,11,8,"2018_11_08",10,"3.6","2.1"
2018,11,8,"2018_11_08",11,"3","2"
2018,11,8,"2018_11_08",12,"2.5","2"
2018,11,8,"2018_11_08",13,"4.6","2.3"
2018,11,8,"2018_11_08",14,"7.7","2.9"
2018,11,8,"2018_11_08",15,"5.1","3.2"
2018,11,8,"2018_11_08",16,"4.1","3.5"
2018,11,8,"2018_11_08",17,"3.6","3.3"
2018,11,8,"2018_11_08",18,"3","3.4"
2018,11,8,"2018_11_08",19,"3.6","3.3"
2018,11,8,"2018_11_08",2,"3","1.8"
2018,11,8,"2018_11_08",20,"2.5","3.3"
2018,11,8,"2018_11_08",21,"3","2.7"
2018,11,8,"2018_11_08",22,"3.6","2.3"
2018,11,8,"2018_11_08",23,"3","2.3"
2018,11,8,"2018_11_08",3,"4.1","1.4"
2018,11,8,"2018_11_08",4,"2.5","1.5"
2018,11,8,"2018_11_08",5,"2.5","1.5"
2018,11,8,"2018_11_08",6,"2.5","1.6"
2018,11,8,"2018_11_08",7,"2.5","1.3"
2018,11,8,"2018_11_08",8,"6.1","1.7"
2018,11,8,"2018_11_08",9,"5.6","2"
2018,11,9,"2018_11_09",0,"3.6","2.5"
2018,11,9,"2018_11_09",1,"2.5","2.9"
2018,11,9,"2018_11_09",10,"4.1","1.9"
2018,11,9,"2018_11_09",11,"3","2.1"
2018,11,9,"2018_11_09",12,"2.5","2.4"
2018,11,9,"2018_11_09",13,"4.1","2.3"
2018,11,9,"2018_11_09",14,"3.6","1.3"
2018,11,9,"2018_11_09",15,"2","2"
2018,11,9,"2018_11_09",16,"8.2","1.9"
2018,11,9,"2018_11_09",17,"7.2","1.7"
2018,11,9,"2018_11_09",18,"7.2","1"
2018,11,9,"2018_11_09",19,"8.2","0.7"
2018,11,9,"2018_11_09",2,"2.5","2.7"
2018,11,9,"2018_11_09",20,"9.7","0.5"
2018,11,9,"2018_11_09",21,"8.2","0.4"
2018,11,9,"2018_11_09",22,"8.7","0.4"
2018,11,9,"2018_11_09",23,"7.2","0.2"
2018,11,9,"2018_11_09",3,"3","2.6"
2018,11,9,"2018_11_09",4,"3.6","2.6"
2018,11,9,"2018_11_09",5,"3","2.6"
2018,11,9,"2018_11_09",6,"3","2.8"
2018,11,9,"2018_11_09",7,"2","2.4"
2018,11,9,"2018_11_09",8,"2.5","2.1"
2018,11,9,"2018_11_09",9,"3","2.1"
2018,12,1,"2018_12_01",0,"6.6","4.4"
2018,12,1,"2018_12_01",1,"5.1","5"
2018,12,1,"2018_12_01",10,"4.1","4.2"
2018,12,1,"2018_12_01",11,"5.6","4.4"
2018,12,1,"2018_12_01",12,"4.1","4.3"
2018,12,1,"2018_12_01",13,"4.1","4.4"
2018,12,1,"2018_12_01",14,"3.6","4.4"
2018,12,1,"2018_12_01",15,"3","4.5"
2018,12,1,"2018_12_01",16,"2.5","4.5"
2018,12,1,"2018_12_01",17,"3.6","4.4"
2018,12,1,"2018_12_01",18,"6.1","4.5"
2018,12,1,"2018_12_01",19,"6.6","4.6"
2018,12,1,"2018_12_01",2,"5.1","6"
2018,12,1,"2018_12_01",20,"5.1","4.5"
2018,12,1,"2018_12_01",21,"7.2","4.6"
2018,12,1,"2018_12_01",22,"7.7","4.6"
2018,12,1,"2018_12_01",23,"5.6","4.2"
2018,12,1,"2018_12_01",3,"6.1","5.8"
2018,12,1,"2018_12_01",4,"4.1","4.9"
2018,12,1,"2018_12_01",5,"4.1","4.3"
2018,12,1,"2018_12_01",6,"3","4.2"
2018,12,1,"2018_12_01",7,"5.1","4.6"
2018,12,1,"2018_12_01",8,"4.6","4.2"
2018,12,1,"2018_12_01",9,"5.1","4.2"
2018,12,10,"2018_12_10",0,"4.1","4.5"
2018,12,10,"2018_12_10",1,"8.2","4.5"
2018,12,10,"2018_12_10",10,"3.6","3"
2018,12,10,"2018_12_10",11,"1.5","3.9"
2018,12,10,"2018_12_10",12,"1.5","3.6"
2018,12,10,"2018_12_10",13,"2","3.5"
2018,12,10,"2018_12_10",14,"2.5","2.8"
2018,12,10,"2018_12_10",15,"2.5","2.6"
2018,12,10,"2018_12_10",16,"2","2.8"
2018,12,10,"2018_12_10",17,"2.5","2.9"
2018,12,10,"2018_12_10",18,"2","3"
2018,12,10,"2018_12_10",19,"2","2.7"
2018,12,10,"2018_12_10",2,"8.2","3.9"
2018,12,10,"2018_12_10",20,"1.5","2.4"
2018,12,10,"2018_12_10",21,"2","2.2"
2018,12,10,"2018_12_10",22,"2.5","2"
2018,12,10,"2018_12_10",23,"1.5","1.9"
2018,12,10,"2018_12_10",3,"9.2","3.7"
2018,12,10,"2018_12_10",4,"5.6","3.1"
2018,12,10,"2018_12_10",5,"6.1","2.6"
2018,12,10,"2018_12_10",6,"6.1","2.3"
2018,12,10,"2018_12_10",7,"5.1","2.2"
2018,12,10,"2018_12_10",8,"3.6","2.3"
2018,12,10,"2018_12_10",9,"4.1","2.4"
2018,12,11,"2018_12_11",0,"2.5","1.8"
2018,12,11,"2018_12_11",1,"2.5","2.1"
2018,12,11,"2018_12_11",10,"1","3.6"
2018,12,11,"2018_12_11",11,"4.1","3.9"
2018,12,11,"2018_12_11",12,"4.6","4"
2018,12,11,"2018_12_11",13,"5.1","3.8"
2018,12,11,"2018_12_11",14,"4.1","4.7"
2018,12,11,"2018_12_11",15,"2.5","5.4"
2018,12,11,"2018_12_11",16,"3.6","5.7"
2018,12,11,"2018_12_11",17,"3.6","5.2"
2018,12,11,"2018_12_11",18,"3.6","5.1"
2018,12,11,"2018_12_11",19,"3","4.3"
2018,12,11,"2018_12_11",2,"4.1","2"
2018,12,11,"2018_12_11",20,"4.1","3.9"
2018,12,11,"2018_12_11",21,"4.1","3.8"
2018,12,11,"2018_12_11",22,"4.1","3.7"
2018,12,11,"2018_12_11",23,"3.6","3.6"
2018,12,11,"2018_12_11",3,"3","2.2"
2018,12,11,"2018_12_11",4,"1.5","2.5"
2018,12,11,"2018_12_11",5,"1","2.9"
